;account_id;district_id;frequency;date
2851;2773;38;monthly issuance;Sun, Jun 23, '96
2852;1781;10;monthly issuance;Sun, Jun 23, '96
2853;962;64;monthly issuance;Mon, Jun 24, '96
2854;2395;3;monthly issuance;Mon, Jun 24, '96
2855;3227;1;monthly issuance;Mon, Jun 24, '96
2856;2295;57;monthly issuance;Tue, Jun 25, '96
2857;9631;11;monthly issuance;Tue, Jun 25, '96
2858;140;24;monthly issuance;Tue, Jun 25, '96
2859;788;12;monthly issuance;Tue, Jun 25, '96
2860;2040;75;monthly issuance;Tue, Jun 25, '96
2861;1029;26;monthly issuance;Tue, Jun 25, '96
2862;3318;62;monthly issuance;Tue, Jun 25, '96
2863;2420;35;monthly issuance;Tue, Jun 25, '96
2864;3432;1;monthly issuance;Tue, Jun 25, '96
2865;6688;16;monthly issuance;Tue, Jun 25, '96
2866;3899;22;monthly issuance;Tue, Jun 25, '96
2867;1275;32;monthly issuance;Wed, Jun 26, '96
2868;1087;55;monthly issuance;Wed, Jun 26, '96
2869;1396;46;monthly issuance;Wed, Jun 26, '96
2870;3573;59;monthly issuance;Thu, Jun 27, '96
2871;3149;57;monthly issuance;Thu, Jun 27, '96
2872;1007;1;monthly issuance;Fri, Jun 28, '96
2873;4379;44;monthly issuance;Fri, Jun 28, '96
2874;2950;62;monthly issuance;Fri, Jun 28, '96
2875;3793;5;monthly issuance;Fri, Jun 28, '96
2876;3588;33;monthly issuance;Fri, Jun 28, '96
2877;878;52;monthly issuance;Sat, Jun 29, '96
2878;3864;33;monthly issuance;Mon, Jul 01, '96
2879;1266;57;monthly issuance;Mon, Jul 01, '96
2880;3089;12;weekly issuance;Tue, Jul 02, '96
2881;7181;77;issuance after transaction;Tue, Jul 02, '96
2882;1241;53;monthly issuance;Tue, Jul 02, '96
2883;1004;70;monthly issuance;Tue, Jul 02, '96
2884;2344;13;monthly issuance;Tue, Jul 02, '96
2885;2530;74;monthly issuance;Tue, Jul 02, '96
2886;170;59;monthly issuance;Tue, Jul 02, '96
2887;2319;58;monthly issuance;Tue, Jul 02, '96
2888;7033;75;monthly issuance;Wed, Jul 03, '96
2889;88;31;monthly issuance;Wed, Jul 03, '96
2890;1480;41;weekly issuance;Wed, Jul 03, '96
2891;2526;16;monthly issuance;Thu, Jul 04, '96
2892;2604;68;monthly issuance;Thu, Jul 04, '96
2893;5269;49;monthly issuance;Thu, Jul 04, '96
2894;3563;1;monthly issuance;Thu, Jul 04, '96
2895;3550;68;monthly issuance;Thu, Jul 04, '96
2896;1903;11;monthly issuance;Fri, Jul 05, '96
2897;3153;2;monthly issuance;Fri, Jul 05, '96
2898;265;19;monthly issuance;Fri, Jul 05, '96
2899;2812;18;monthly issuance;Fri, Jul 05, '96
2900;1609;41;monthly issuance;Fri, Jul 05, '96
2901;2737;69;monthly issuance;Sat, Jul 06, '96
2902;7101;54;monthly issuance;Sat, Jul 06, '96
2903;313;73;monthly issuance;Sat, Jul 06, '96
2904;2593;5;monthly issuance;Sat, Jul 06, '96
2905;1232;48;monthly issuance;Sat, Jul 06, '96
2906;2108;74;monthly issuance;Sat, Jul 06, '96
2907;3694;70;monthly issuance;Sat, Jul 06, '96
2908;1289;72;monthly issuance;Sun, Jul 07, '96
2909;2445;52;monthly issuance;Sun, Jul 07, '96
2910;7733;19;weekly issuance;Mon, Jul 08, '96
2911;1758;21;monthly issuance;Mon, Jul 08, '96
2912;9859;27;monthly issuance;Mon, Jul 08, '96
2913;10711;36;monthly issuance;Mon, Jul 08, '96
2914;725;70;monthly issuance;Mon, Jul 08, '96
2915;1739;3;monthly issuance;Mon, Jul 08, '96
2916;10202;70;monthly issuance;Mon, Jul 08, '96
2917;506;67;monthly issuance;Mon, Jul 08, '96
2918;955;59;monthly issuance;Mon, Jul 08, '96
2919;932;20;monthly issuance;Mon, Jul 08, '96
2920;413;18;monthly issuance;Tue, Jul 09, '96
2921;3334;67;monthly issuance;Tue, Jul 09, '96
2922;2625;48;weekly issuance;Tue, Jul 09, '96
2923;2147;28;monthly issuance;Wed, Jul 10, '96
2924;984;2;monthly issuance;Wed, Jul 10, '96
2925;3848;20;monthly issuance;Wed, Jul 10, '96
2926;2825;54;monthly issuance;Wed, Jul 10, '96
2927;5602;19;issuance after transaction;Wed, Jul 10, '96
2928;1094;35;monthly issuance;Wed, Jul 10, '96
2929;690;10;monthly issuance;Thu, Jul 11, '96
2930;2945;6;monthly issuance;Thu, Jul 11, '96
2931;573;1;weekly issuance;Thu, Jul 11, '96
2932;2131;70;monthly issuance;Thu, Jul 11, '96
2933;2821;54;monthly issuance;Fri, Jul 12, '96
2934;2112;44;monthly issuance;Fri, Jul 12, '96
2935;2506;22;issuance after transaction;Fri, Jul 12, '96
2936;1078;1;monthly issuance;Fri, Jul 12, '96
2937;1895;35;monthly issuance;Fri, Jul 12, '96
2938;2961;9;monthly issuance;Fri, Jul 12, '96
2939;3426;9;weekly issuance;Sat, Jul 13, '96
2940;3204;61;monthly issuance;Sat, Jul 13, '96
2941;2887;76;monthly issuance;Sat, Jul 13, '96
2942;2468;4;monthly issuance;Sat, Jul 13, '96
2943;3350;74;monthly issuance;Sat, Jul 13, '96
2944;858;52;monthly issuance;Sat, Jul 13, '96
2945;2359;54;monthly issuance;Sun, Jul 14, '96
2946;3726;54;monthly issuance;Sun, Jul 14, '96
2947;584;31;monthly issuance;Sun, Jul 14, '96
2948;392;1;monthly issuance;Sun, Jul 14, '96
2949;869;16;monthly issuance;Mon, Jul 15, '96
2950;526;67;monthly issuance;Tue, Jul 16, '96
2951;571;72;monthly issuance;Tue, Jul 16, '96
2952;3946;70;monthly issuance;Tue, Jul 16, '96
2953;2573;4;monthly issuance;Tue, Jul 16, '96
2954;593;48;monthly issuance;Tue, Jul 16, '96
2955;4086;66;monthly issuance;Wed, Jul 17, '96
2956;6461;50;monthly issuance;Wed, Jul 17, '96
2957;110;36;monthly issuance;Wed, Jul 17, '96
2958;9138;26;monthly issuance;Thu, Jul 18, '96
2959;5837;5;monthly issuance;Thu, Jul 18, '96
2960;971;12;monthly issuance;Thu, Jul 18, '96
2961;81;74;monthly issuance;Thu, Jul 18, '96
2962;4537;53;weekly issuance;Thu, Jul 18, '96
2963;2266;50;monthly issuance;Fri, Jul 19, '96
2964;137;70;monthly issuance;Fri, Jul 19, '96
2965;3562;50;monthly issuance;Fri, Jul 19, '96
2966;1893;48;monthly issuance;Sat, Jul 20, '96
2967;2882;44;monthly issuance;Sat, Jul 20, '96
2968;5250;8;weekly issuance;Sat, Jul 20, '96
2969;7674;1;monthly issuance;Sun, Jul 21, '96
2970;11123;39;monthly issuance;Sun, Jul 21, '96
2971;1765;18;monthly issuance;Sun, Jul 21, '96
2972;847;2;monthly issuance;Sun, Jul 21, '96
2973;4618;3;monthly issuance;Sun, Jul 21, '96
2974;3543;74;monthly issuance;Sun, Jul 21, '96
2975;1471;1;monthly issuance;Sun, Jul 21, '96
2976;3472;55;monthly issuance;Sun, Jul 21, '96
2977;2407;1;monthly issuance;Sun, Jul 21, '96
2978;378;68;monthly issuance;Mon, Jul 22, '96
2979;1188;16;monthly issuance;Mon, Jul 22, '96
2980;2652;1;monthly issuance;Mon, Jul 22, '96
2981;3526;1;monthly issuance;Mon, Jul 22, '96
2982;113;55;monthly issuance;Mon, Jul 22, '96
2983;3733;33;monthly issuance;Mon, Jul 22, '96
2984;683;74;monthly issuance;Mon, Jul 22, '96
2985;3494;60;monthly issuance;Mon, Jul 22, '96
2986;3518;9;monthly issuance;Mon, Jul 22, '96
2987;4320;61;monthly issuance;Tue, Jul 23, '96
2988;6495;6;monthly issuance;Tue, Jul 23, '96
2989;3511;70;monthly issuance;Tue, Jul 23, '96
2990;303;71;monthly issuance;Thu, Jul 25, '96
2991;3932;74;monthly issuance;Thu, Jul 25, '96
2992;2717;74;monthly issuance;Thu, Jul 25, '96
2993;2983;42;monthly issuance;Thu, Jul 25, '96
2994;1490;5;monthly issuance;Thu, Jul 25, '96
2995;3443;45;monthly issuance;Fri, Jul 26, '96
2996;11027;32;weekly issuance;Fri, Jul 26, '96
2997;3491;51;monthly issuance;Sat, Jul 27, '96
2998;6453;34;monthly issuance;Sat, Jul 27, '96
2999;7907;70;monthly issuance;Sat, Jul 27, '96
3000;2291;49;monthly issuance;Sat, Jul 27, '96
3001;1900;27;monthly issuance;Sat, Jul 27, '96
3002;4389;77;monthly issuance;Sun, Jul 28, '96
3003;3192;18;monthly issuance;Sun, Jul 28, '96
3004;836;46;monthly issuance;Sun, Jul 28, '96
3005;3880;3;monthly issuance;Sun, Jul 28, '96
3006;7424;68;monthly issuance;Sun, Jul 28, '96
3007;1187;55;monthly issuance;Sun, Jul 28, '96
3008;25;68;monthly issuance;Sun, Jul 28, '96
3009;10954;25;monthly issuance;Mon, Jul 29, '96
3010;1571;66;monthly issuance;Mon, Jul 29, '96
3011;1160;39;weekly issuance;Mon, Jul 29, '96
3012;1985;20;monthly issuance;Mon, Jul 29, '96
3013;3359;8;monthly issuance;Tue, Jul 30, '96
3014;9646;1;weekly issuance;Tue, Jul 30, '96
3015;1906;1;monthly issuance;Thu, Aug 01, '96
3016;194;44;monthly issuance;Thu, Aug 01, '96
3017;371;12;monthly issuance;Fri, Aug 02, '96
3018;9159;64;monthly issuance;Fri, Aug 02, '96
3019;3040;17;monthly issuance;Sat, Aug 03, '96
3020;4071;64;monthly issuance;Sat, Aug 03, '96
3021;2278;1;monthly issuance;Sat, Aug 03, '96
3022;2350;18;monthly issuance;Sun, Aug 04, '96
3023;4438;48;monthly issuance;Sun, Aug 04, '96
3024;2004;42;monthly issuance;Sun, Aug 04, '96
3025;2101;9;monthly issuance;Sun, Aug 04, '96
3026;3397;49;monthly issuance;Sun, Aug 04, '96
3027;1267;43;monthly issuance;Mon, Aug 05, '96
3028;2102;41;monthly issuance;Mon, Aug 05, '96
3029;1654;30;monthly issuance;Mon, Aug 05, '96
3030;2383;68;monthly issuance;Mon, Aug 05, '96
3031;2134;52;monthly issuance;Tue, Aug 06, '96
3032;1738;15;monthly issuance;Tue, Aug 06, '96
3033;1576;35;weekly issuance;Tue, Aug 06, '96
3034;3614;19;monthly issuance;Wed, Aug 07, '96
3035;2066;25;monthly issuance;Wed, Aug 07, '96
3036;2117;48;monthly issuance;Wed, Aug 07, '96
3037;436;30;monthly issuance;Wed, Aug 07, '96
3038;2329;1;monthly issuance;Wed, Aug 07, '96
3039;4442;54;monthly issuance;Thu, Aug 08, '96
3040;1325;26;monthly issuance;Thu, Aug 08, '96
3041;715;32;monthly issuance;Thu, Aug 08, '96
3042;9491;7;weekly issuance;Thu, Aug 08, '96
3043;2917;68;monthly issuance;Thu, Aug 08, '96
3044;503;1;monthly issuance;Thu, Aug 08, '96
3045;2794;74;monthly issuance;Thu, Aug 08, '96
3046;2191;1;monthly issuance;Thu, Aug 08, '96
3047;2947;57;monthly issuance;Fri, Aug 09, '96
3048;2086;70;weekly issuance;Fri, Aug 09, '96
3049;3020;3;monthly issuance;Fri, Aug 09, '96
3050;1211;49;monthly issuance;Fri, Aug 09, '96
3051;2724;11;monthly issuance;Fri, Aug 09, '96
3052;963;7;monthly issuance;Fri, Aug 09, '96
3053;3749;68;monthly issuance;Sat, Aug 10, '96
3054;1223;70;monthly issuance;Sat, Aug 10, '96
3055;613;74;issuance after transaction;Sat, Aug 10, '96
3056;2149;7;monthly issuance;Sun, Aug 11, '96
3057;416;6;monthly issuance;Sun, Aug 11, '96
3058;1501;50;monthly issuance;Sun, Aug 11, '96
3059;2114;30;monthly issuance;Sun, Aug 11, '96
3060;176;71;weekly issuance;Mon, Aug 12, '96
3061;3066;74;monthly issuance;Mon, Aug 12, '96
3062;911;60;monthly issuance;Mon, Aug 12, '96
3063;779;16;monthly issuance;Tue, Aug 13, '96
3064;916;1;monthly issuance;Tue, Aug 13, '96
3065;271;1;monthly issuance;Tue, Aug 13, '96
3066;2439;74;monthly issuance;Tue, Aug 13, '96
3067;2210;31;monthly issuance;Tue, Aug 13, '96
3068;1885;47;monthly issuance;Tue, Aug 13, '96
3069;447;5;monthly issuance;Wed, Aug 14, '96
3070;3549;27;monthly issuance;Wed, Aug 14, '96
3071;1563;47;monthly issuance;Wed, Aug 14, '96
3072;753;31;monthly issuance;Wed, Aug 14, '96
3073;2764;53;monthly issuance;Thu, Aug 15, '96
3074;2973;23;monthly issuance;Thu, Aug 15, '96
3075;2209;65;monthly issuance;Thu, Aug 15, '96
3076;2013;54;monthly issuance;Thu, Aug 15, '96
3077;1935;38;monthly issuance;Thu, Aug 15, '96
3078;382;14;monthly issuance;Fri, Aug 16, '96
3079;42;39;monthly issuance;Fri, Aug 16, '96
3080;945;18;monthly issuance;Fri, Aug 16, '96
3081;8038;47;monthly issuance;Sat, Aug 17, '96
3082;967;15;monthly issuance;Sat, Aug 17, '96
3083;3741;65;monthly issuance;Sun, Aug 18, '96
3084;3311;8;monthly issuance;Sun, Aug 18, '96
3085;656;3;monthly issuance;Sun, Aug 18, '96
3086;1667;56;monthly issuance;Sun, Aug 18, '96
3087;3789;6;monthly issuance;Sun, Aug 18, '96
3088;7637;46;monthly issuance;Mon, Aug 19, '96
3089;4010;30;monthly issuance;Mon, Aug 19, '96
3090;4144;1;monthly issuance;Mon, Aug 19, '96
3091;3347;4;monthly issuance;Mon, Aug 19, '96
3092;2976;13;monthly issuance;Mon, Aug 19, '96
3093;4480;58;monthly issuance;Mon, Aug 19, '96
3094;4969;60;weekly issuance;Mon, Aug 19, '96
3095;1274;54;weekly issuance;Mon, Aug 19, '96
3096;7099;1;monthly issuance;Tue, Aug 20, '96
3097;166;17;monthly issuance;Tue, Aug 20, '96
3098;1367;74;monthly issuance;Tue, Aug 20, '96
3099;2795;11;monthly issuance;Tue, Aug 20, '96
3100;2034;54;monthly issuance;Wed, Aug 21, '96
3101;2622;1;monthly issuance;Wed, Aug 21, '96
3102;10562;51;monthly issuance;Wed, Aug 21, '96
3103;1593;16;monthly issuance;Thu, Aug 22, '96
3104;3004;11;monthly issuance;Thu, Aug 22, '96
3105;617;74;monthly issuance;Fri, Aug 23, '96
3106;2746;24;monthly issuance;Fri, Aug 23, '96
3107;3427;36;monthly issuance;Fri, Aug 23, '96
3108;58;29;monthly issuance;Fri, Aug 23, '96
3109;918;60;monthly issuance;Fri, Aug 23, '96
3110;324;1;monthly issuance;Fri, Aug 23, '96
3111;9826;68;monthly issuance;Fri, Aug 23, '96
3112;2094;73;monthly issuance;Fri, Aug 23, '96
3113;20;74;monthly issuance;Sat, Aug 24, '96
3114;2930;1;monthly issuance;Sat, Aug 24, '96
3115;182;47;monthly issuance;Sat, Aug 24, '96
3116;1517;5;monthly issuance;Sat, Aug 24, '96
3117;4186;1;monthly issuance;Sun, Aug 25, '96
3118;3467;17;monthly issuance;Sun, Aug 25, '96
3119;1350;21;weekly issuance;Sun, Aug 25, '96
3120;10220;44;monthly issuance;Mon, Aug 26, '96
3121;2792;1;monthly issuance;Mon, Aug 26, '96
3122;1504;1;monthly issuance;Mon, Aug 26, '96
3123;3161;48;monthly issuance;Mon, Aug 26, '96
3124;987;15;monthly issuance;Tue, Aug 27, '96
3125;2360;26;monthly issuance;Tue, Aug 27, '96
3126;399;1;monthly issuance;Tue, Aug 27, '96
3127;637;49;monthly issuance;Tue, Aug 27, '96
3128;3353;74;monthly issuance;Tue, Aug 27, '96
3129;4588;12;monthly issuance;Tue, Aug 27, '96
3130;10;54;monthly issuance;Wed, Aug 28, '96
3131;2113;7;monthly issuance;Wed, Aug 28, '96
3132;2677;5;monthly issuance;Wed, Aug 28, '96
3133;6062;24;monthly issuance;Wed, Aug 28, '96
3134;2065;61;monthly issuance;Wed, Aug 28, '96
3135;1894;6;monthly issuance;Thu, Aug 29, '96
3136;1117;68;monthly issuance;Thu, Aug 29, '96
3137;833;31;monthly issuance;Thu, Aug 29, '96
3138;3155;28;monthly issuance;Thu, Aug 29, '96
3139;242;69;monthly issuance;Thu, Aug 29, '96
3140;812;1;monthly issuance;Fri, Aug 30, '96
3141;3774;72;monthly issuance;Fri, Aug 30, '96
3142;3272;53;monthly issuance;Fri, Aug 30, '96
3143;7990;9;monthly issuance;Fri, Aug 30, '96
3144;7262;70;monthly issuance;Fri, Aug 30, '96
3145;3504;70;monthly issuance;Fri, Aug 30, '96
3146;2347;38;monthly issuance;Fri, Aug 30, '96
3147;269;3;monthly issuance;Fri, Aug 30, '96
3148;1258;3;monthly issuance;Sun, Sep 01, '96
3149;3418;42;issuance after transaction;Mon, Sep 02, '96
3150;871;1;monthly issuance;Mon, Sep 02, '96
3151;2953;1;monthly issuance;Mon, Sep 02, '96
3152;3126;17;monthly issuance;Tue, Sep 03, '96
3153;1293;40;monthly issuance;Tue, Sep 03, '96
3154;406;63;monthly issuance;Tue, Sep 03, '96
3155;4456;14;monthly issuance;Tue, Sep 03, '96
3156;174;52;monthly issuance;Wed, Sep 04, '96
3157;694;67;monthly issuance;Wed, Sep 04, '96
3158;2885;1;monthly issuance;Wed, Sep 04, '96
3159;2872;1;monthly issuance;Wed, Sep 04, '96
3160;920;58;monthly issuance;Thu, Sep 05, '96
3161;1525;57;monthly issuance;Thu, Sep 05, '96
3162;1997;74;monthly issuance;Thu, Sep 05, '96
3163;1679;68;monthly issuance;Thu, Sep 05, '96
3164;7082;57;monthly issuance;Fri, Sep 06, '96
3165;1910;60;monthly issuance;Fri, Sep 06, '96
3166;5362;76;weekly issuance;Fri, Sep 06, '96
3167;1408;10;monthly issuance;Sat, Sep 07, '96
3168;125;2;issuance after transaction;Sat, Sep 07, '96
3169;2655;1;monthly issuance;Sat, Sep 07, '96
3170;2314;2;monthly issuance;Sat, Sep 07, '96
3171;297;74;monthly issuance;Sun, Sep 08, '96
3172;2914;4;monthly issuance;Sun, Sep 08, '96
3173;4405;41;monthly issuance;Sun, Sep 08, '96
3174;2084;44;monthly issuance;Sun, Sep 08, '96
3175;2045;34;monthly issuance;Mon, Sep 09, '96
3176;2058;34;monthly issuance;Mon, Sep 09, '96
3177;1190;52;monthly issuance;Mon, Sep 09, '96
3178;1067;34;monthly issuance;Tue, Sep 10, '96
3179;2629;66;monthly issuance;Tue, Sep 10, '96
3180;1774;61;monthly issuance;Tue, Sep 10, '96
3181;2156;1;monthly issuance;Wed, Sep 11, '96
3182;2349;72;monthly issuance;Wed, Sep 11, '96
3183;2614;44;monthly issuance;Wed, Sep 11, '96
3184;339;46;weekly issuance;Wed, Sep 11, '96
3185;2164;63;monthly issuance;Thu, Sep 12, '96
3186;3508;42;monthly issuance;Thu, Sep 12, '96
3187;164;60;monthly issuance;Fri, Sep 13, '96
3188;1799;9;monthly issuance;Fri, Sep 13, '96
3189;1600;1;monthly issuance;Fri, Sep 13, '96
3190;3044;72;monthly issuance;Sat, Sep 14, '96
3191;3499;51;monthly issuance;Sat, Sep 14, '96
3192;1474;63;monthly issuance;Sat, Sep 14, '96
3193;2026;64;monthly issuance;Sat, Sep 14, '96
3194;1556;54;monthly issuance;Sun, Sep 15, '96
3195;6075;19;monthly issuance;Sun, Sep 15, '96
3196;1066;16;weekly issuance;Sun, Sep 15, '96
3197;2275;1;monthly issuance;Mon, Sep 16, '96
3198;5305;47;monthly issuance;Mon, Sep 16, '96
3199;1329;53;monthly issuance;Mon, Sep 16, '96
3200;3098;1;monthly issuance;Mon, Sep 16, '96
3201;4349;74;monthly issuance;Mon, Sep 16, '96
3202;2990;30;monthly issuance;Mon, Sep 16, '96
3203;3800;30;monthly issuance;Mon, Sep 16, '96
3204;3191;72;monthly issuance;Tue, Sep 17, '96
3205;2076;18;monthly issuance;Tue, Sep 17, '96
3206;1002;50;monthly issuance;Tue, Sep 17, '96
3207;8381;14;monthly issuance;Tue, Sep 17, '96
3208;1957;33;monthly issuance;Wed, Sep 18, '96
3209;3569;1;monthly issuance;Wed, Sep 18, '96
3210;10789;75;monthly issuance;Wed, Sep 18, '96
3211;831;44;monthly issuance;Wed, Sep 18, '96
3212;6083;6;weekly issuance;Thu, Sep 19, '96
3213;1669;39;monthly issuance;Thu, Sep 19, '96
3214;8268;59;monthly issuance;Thu, Sep 19, '96
3215;1063;68;monthly issuance;Thu, Sep 19, '96
3216;1532;54;monthly issuance;Thu, Sep 19, '96
3217;3179;71;monthly issuance;Fri, Sep 20, '96
3218;2906;49;monthly issuance;Fri, Sep 20, '96
3219;1538;22;monthly issuance;Fri, Sep 20, '96
3220;2640;1;monthly issuance;Sat, Sep 21, '96
3221;2921;54;monthly issuance;Sat, Sep 21, '96
3222;3431;64;monthly issuance;Sat, Sep 21, '96
3223;3967;54;monthly issuance;Sun, Sep 22, '96
3224;1173;11;monthly issuance;Sun, Sep 22, '96
3225;7632;68;monthly issuance;Sun, Sep 22, '96
3226;2339;63;monthly issuance;Sun, Sep 22, '96
3227;1100;35;monthly issuance;Mon, Sep 23, '96
3228;1484;70;monthly issuance;Mon, Sep 23, '96
3229;2801;11;monthly issuance;Mon, Sep 23, '96
3230;1113;8;monthly issuance;Mon, Sep 23, '96
3231;770;7;monthly issuance;Tue, Sep 24, '96
3232;2332;77;monthly issuance;Tue, Sep 24, '96
3233;1463;32;monthly issuance;Wed, Sep 25, '96
3234;3894;52;monthly issuance;Wed, Sep 25, '96
3235;2091;1;monthly issuance;Wed, Sep 25, '96
3236;1377;1;monthly issuance;Wed, Sep 25, '96
3237;9241;74;monthly issuance;Wed, Sep 25, '96
3238;1308;54;monthly issuance;Wed, Sep 25, '96
3239;1370;52;monthly issuance;Wed, Sep 25, '96
3240;3399;63;monthly issuance;Thu, Sep 26, '96
3241;1374;53;monthly issuance;Thu, Sep 26, '96
3242;2955;67;monthly issuance;Fri, Sep 27, '96
3243;3446;6;issuance after transaction;Fri, Sep 27, '96
3244;3339;1;monthly issuance;Fri, Sep 27, '96
3245;1631;10;monthly issuance;Fri, Sep 27, '96
3246;2869;68;monthly issuance;Fri, Sep 27, '96
3247;2083;1;monthly issuance;Sat, Sep 28, '96
3248;1823;3;monthly issuance;Sat, Sep 28, '96
3249;2561;59;monthly issuance;Sun, Sep 29, '96
3250;972;46;monthly issuance;Sun, Sep 29, '96
3251;698;71;monthly issuance;Sun, Sep 29, '96
3252;2294;46;monthly issuance;Sun, Sep 29, '96
3253;2373;14;monthly issuance;Sun, Sep 29, '96
3254;241;15;monthly issuance;Sun, Sep 29, '96
3255;2483;1;monthly issuance;Sun, Sep 29, '96
3256;569;76;monthly issuance;Tue, Oct 01, '96
3257;1500;43;monthly issuance;Tue, Oct 01, '96
3258;3232;37;monthly issuance;Wed, Oct 02, '96
3259;618;1;monthly issuance;Wed, Oct 02, '96
3260;1502;1;monthly issuance;Wed, Oct 02, '96
3261;10857;50;monthly issuance;Wed, Oct 02, '96
3262;692;69;monthly issuance;Wed, Oct 02, '96
3263;3843;62;monthly issuance;Wed, Oct 02, '96
3264;3158;71;monthly issuance;Thu, Oct 03, '96
3265;3071;41;monthly issuance;Thu, Oct 03, '96
3266;1586;1;monthly issuance;Thu, Oct 03, '96
3267;3913;23;monthly issuance;Fri, Oct 04, '96
3268;822;40;monthly issuance;Fri, Oct 04, '96
3269;1155;43;monthly issuance;Fri, Oct 04, '96
3270;2807;42;monthly issuance;Fri, Oct 04, '96
3271;1751;53;monthly issuance;Fri, Oct 04, '96
3272;3904;18;monthly issuance;Sat, Oct 05, '96
3273;2252;1;monthly issuance;Sat, Oct 05, '96
3274;826;44;monthly issuance;Sat, Oct 05, '96
3275;1008;13;monthly issuance;Sat, Oct 05, '96
3276;1558;32;monthly issuance;Sun, Oct 06, '96
3277;2465;57;monthly issuance;Sun, Oct 06, '96
3278;814;76;monthly issuance;Sun, Oct 06, '96
3279;325;75;monthly issuance;Sun, Oct 06, '96
3280;261;54;monthly issuance;Mon, Oct 07, '96
3281;2240;36;monthly issuance;Mon, Oct 07, '96
3282;2657;55;monthly issuance;Mon, Oct 07, '96
3283;7636;40;monthly issuance;Tue, Oct 08, '96
3284;3175;50;monthly issuance;Tue, Oct 08, '96
3285;1812;31;monthly issuance;Tue, Oct 08, '96
3286;10607;52;monthly issuance;Tue, Oct 08, '96
3287;2999;66;monthly issuance;Tue, Oct 08, '96
3288;921;10;monthly issuance;Tue, Oct 08, '96
3289;2934;1;monthly issuance;Tue, Oct 08, '96
3290;3394;23;monthly issuance;Wed, Oct 09, '96
3291;1777;60;monthly issuance;Thu, Oct 10, '96
3292;1003;28;monthly issuance;Thu, Oct 10, '96
3293;4090;72;monthly issuance;Fri, Oct 11, '96
3294;3249;74;monthly issuance;Fri, Oct 11, '96
3295;472;8;monthly issuance;Fri, Oct 11, '96
3296;6950;36;monthly issuance;Sat, Oct 12, '96
3297;3271;8;monthly issuance;Sat, Oct 12, '96
3298;3329;3;monthly issuance;Sat, Oct 12, '96
3299;9677;8;monthly issuance;Sun, Oct 13, '96
3300;342;64;monthly issuance;Sun, Oct 13, '96
3301;536;14;monthly issuance;Sun, Oct 13, '96
3302;350;47;monthly issuance;Sun, Oct 13, '96
3303;2475;17;monthly issuance;Sun, Oct 13, '96
3304;10063;4;weekly issuance;Sun, Oct 13, '96
3305;581;26;monthly issuance;Sun, Oct 13, '96
